CODIGO;NOMBRE;CAT. 2018-2;CAT. 2019-1;DEPARTAMENTO;PROVINCIA;DISTRITO;NUEVA REFERENCIA;REFERENCIA;DIRECIÓN;TS;MS;BI
2696;TRILCE LOS OLIVOS DE PROLIMA;4;T;LIMA;LIMA;LOS OLIVOS;LIMA/LIMA/LOS OLIVOS;LIMA / LIMA / LOS OLIVOS;AVENIDA ALFREDO MENDIOLA S/N MZ H LOTE 34-38;;;
2697;TRENTO COLONIAL;4;T;LIMA;LIMA;LIMA;LIMA/LIMA/LIMA;LIMA / LIMA / LIMA;AVENIDA OSCAR R. BENAVIDES / EX - COLONIAL 2443;;;
2698;EINSTEIN SCHOOL;4;T;TACNA;TACNA;TACNA;TACNA/TACNA/TACNA;TACNA / TACNA / TACNA;AVENIDA AUGUSTO B. LEGUIA 1660;;;
2699;BRUNING;4;T;LAMBAYEQUE;CHICLAYO;PIMENTEL;LAMBAYEQUE/CHICLAYO/PIMENTEL;LAMBAYEQUE / CHICLAYO / PIMENTEL;CARRETERA PIMENTEL KM 5;;;
2700;CORAZON INMACULADO DE MARIA;4;T;LIMA;LIMA;SAN JUAN DE MIRAFLORES;LIMA/LIMA/SAN JUAN DE MIRAFLORES;LIMA / LIMA / SAN JUAN DE MIRAFLORES;JIRON DANIEL GARCES 570;;;
2701;ESCUELA PARROQUIAL SAN ANTONIO DE PADUA;4;T;LIMA;LIMA;JESUS MARIA;LIMA/LIMA/JESUS MARIA;LIMA / LIMA / JESUS MARIA;AVENIDA ARNALDO MARQUEZ 2499;;;
2702;CRUZ SACO DE TABLADA;4;T;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;LIMA/LIMA/VILLA MARIA DEL TRIUNFO;LIMA / LIMA / VILLA MARIA DEL TRIUNFO;AVENIDA JORGE CHAVEZ S/N MZ D1 LOTE 17 SECTOR I;;;
2703;INGENIEROS UNI DE LOS OLIVOS;4;T;LIMA;LIMA;SAN MARTIN DE PORRES;LIMA/LIMA/SAN MARTIN DE PORRES;LIMA / LIMA / SAN MARTIN DE PORRES;MZ M LOTE 12 URBANIZACION LOS ALISOS;;;
2704;SAINT GASPAR COLLEGE;4;T;LIMA;LIMA;SAN MARTIN DE PORRES;LIMA/LIMA/SAN MARTIN DE PORRES;LIMA / LIMA / SAN MARTIN DE PORRES;SAN EUGENIO MZ V2 LOTE 42;;;
2705;LORD BRAIN;4;T;LIMA;LIMA;SAN MARTIN DE PORRES;LIMA/LIMA/SAN MARTIN DE PORRES;LIMA / LIMA / SAN MARTIN DE PORRES;CALLE 4B MZ C LOTE 19 Y 39 ETAPA II;;;
2706;DIVINO SALVADOR;4;T;LIMA;LIMA;LIMA;LIMA/LIMA/LIMA;LIMA / LIMA / LIMA;JIRON CAILLOMA 574;;;
2707;ANTONIO ANDALUZ WESTREICHER;4;T;PASCO;OXAPAMPA;VILLA RICA;PASCO/OXAPAMPA/VILLA RICA;PASCO / OXAPAMPA / VILLA RICA;CALLE LAS ROSAS;;;
2708;DEL DIVINO MAESTRO;4;T;LIMA;LIMA;JESUS MARIA;LIMA/LIMA/JESUS MARIA;LIMA / LIMA / JESUS MARIA;JIRON PUMACAHUA 939;;;
2709;JOHN DEWEY;4;T;JUNIN;HUANCAYO;HUANCAYO;JUNIN/HUANCAYO/HUANCAYO;JUNIN / HUANCAYO / HUANCAYO;AVENIDA HUANCAVELICA 536;;;
2710;JUVENTUD CIENTIFICA;4;T;LIMA;LIMA;SAN JUAN DE LURIGANCHO;LIMA/LIMA/SAN JUAN DE LURIGANCHO;LIMA / LIMA / SAN JUAN DE LURIGANCHO;AVENIDA PROCERES DE LA INDEPENDENCIA 1722;;;
2711;SANTA MARIA DE JESUS;4;T;LIMA;LIMA;SANTA ANITA;LIMA/LIMA/SANTA ANITA;LIMA / LIMA / SANTA ANITA;SAN CARLOS MZ K LOTE 7;;;
2712;CIBERT SANTA ANITA;4;T;LIMA;LIMA;SANTA ANITA;LIMA/LIMA/SANTA ANITA;LIMA / LIMA / SANTA ANITA;JIRON MARIA PARADO DE BELLIDO 1274;;;
2713;EL DORADO;4;T;LIMA;LIMA;SANTA ANITA;LIMA/LIMA/SANTA ANITA;LIMA / LIMA / SANTA ANITA;CALLE JOSE SANTOS CHOCANO Y CALLE 11 MZ S LOTE 5-6-21;;;
2714;DIVINO MAESTRO DE PAMPLONA;4;T;LIMA;LIMA;SAN JUAN DE MIRAFLORES;LIMA/LIMA/SAN JUAN DE MIRAFLORES;LIMA / LIMA / SAN JUAN DE MIRAFLORES;AVENIDA MIGUEL GRAU MZ T-3 LOTE 21;;;
2715;SAGRADA FAMILIA DE INDENPENDENCIA;4;T;LIMA;LIMA;INDEPENDENCIA;LIMA/LIMA/INDEPENDENCIA;LIMA / LIMA / INDEPENDENCIA;CALLE 17 N° 175;;;
2716;PANAMERICANO;4;T;AREQUIPA;AREQUIPA;AREQUIPA;AREQUIPA/AREQUIPA/AREQUIPA;AREQUIPA / AREQUIPA / AREQUIPA;CALLE FRANCISCO GOMEZ DE LA TORRE 132;;;
2717;PERUANO CHINO DIEZ DE OCTUBRE;4;T;LAMBAYEQUE;CHICLAYO;PIMENTEL;LAMBAYEQUE/CHICLAYO/PIMENTEL;LAMBAYEQUE / CHICLAYO / PIMENTEL;CARRETERA KM 7 PIMENTEL;;;
2718;PEDRO PAULET;4;T;LIMA;LIMA;SAN JUAN DE LURIGANCHO;LIMA/LIMA/SAN JUAN DE LURIGANCHO;LIMA / LIMA / SAN JUAN DE LURIGANCHO;JIRON RIO VILCANOTA 266;;;
2719;GALENO DE PERGAMO;4;T;LIMA;LIMA;LURIGANCHO;LIMA/LIMA/LURIGANCHO;LIMA / LIMA / LURIGANCHO;JIRON TRUJILLO SUR 673;;;
2720;NUESTRA SEÑORA DE SCHOENSTATT;4;T;LA LIBERTAD;TRUJILLO;TRUJILLO;LA LIBERTAD/TRUJILLO/TRUJILLO;LA LIBERTAD / TRUJILLO / TRUJILLO;CALLE FRANCISCO BORJA 210;;;
2721;EL TUNGSTENO;4;T;LIMA;LIMA;ATE;LIMA/LIMA/ATE;LIMA / LIMA / ATE;MZ M LOTE 4 ETAPA I;;;
2722;COSMOS;4;T;LIMA;LIMA;SAN JUAN DE MIRAFLORES;LIMA/LIMA/SAN JUAN DE MIRAFLORES;LIMA / LIMA / SAN JUAN DE MIRAFLORES;JIRON ENRIQUE OPPENHEIMER 915;;;
2723;SANTA MARIA Y JESUS;4;T;LIMA;LIMA;SAN JUAN DE LURIGANCHO;LIMA/LIMA/SAN JUAN DE LURIGANCHO;LIMA / LIMA / SAN JUAN DE LURIGANCHO;JIRON MARISCAL MILLER 137;;;
2724;VIRGEN MILAGROSA;4;T;LIMA;LIMA;PUENTE PIEDRA;LIMA/LIMA/PUENTE PIEDRA;LIMA / LIMA / PUENTE PIEDRA;PASAJE LAS VIÑAS DEL NORTE MZ I LOTE 15;;;
2725;INGENIEROS UNI DE SANTA ANITA;4;T;LIMA;LIMA;SANTA ANITA;LIMA/LIMA/SANTA ANITA;LIMA / LIMA / SANTA ANITA;CALLE LAS LILAS S/N MZ O LOTE 6;;;
2726;JESUS DE NAZARETH;4;T;LIMA;LIMA;SANTA ANITA;LIMA/LIMA/SANTA ANITA;LIMA / LIMA / SANTA ANITA;PARQUE VIÑA SAN FRANCISCO MZ E LOTE 11;;;
2727;CRUZ SACO DE SAN LUIS;4;T;LIMA;LIMA;SAN LUIS;LIMA/LIMA/SAN LUIS;LIMA / LIMA / SAN LUIS;JIRON LA ALMUDENA 264;;;
2728;AUSANGATE BILINGUAL SCHOOL;4;T;CUSCO;CUSCO;SAN SEBASTIAN;CUSCO/CUSCO/SAN SEBASTIAN;CUSCO / CUSCO / SAN SEBASTIAN;SANTA MARIA;x;x;x
2729;SANTO GRIAL;4;T;LIMA;LIMA;SURQUILLO;LIMA/LIMA/SURQUILLO;LIMA / LIMA / SURQUILLO;JIRON OCTAVIO PAZ 187-189;;;
2730;SOR ANA DE LOS ANGELES;4;T;LIMA;LIMA;COMAS;LIMA/LIMA/COMAS;LIMA / LIMA / COMAS;JIRON CUZCO 123 MZ D;;;
2731;JOSE OLAYA BALANDRA;4;T;LIMA;LIMA;SAN JUAN DE LURIGANCHO;LIMA/LIMA/SAN JUAN DE LURIGANCHO;LIMA / LIMA / SAN JUAN DE LURIGANCHO;JIRON EL CRUZE MZ I9 LOTE 7;;;
2732;LOS EMBAJADORES DEL SABER;4;T;ANCASH;SANTA;NUEVO CHIMBOTE;ANCASH/SANTA/NUEVO CHIMBOTE;ANCASH / SANTA / NUEVO CHIMBOTE;PARCELA 11434 MZ F SECTOR LOS ALAMOS;;;
2733;PASOS ADELANTE;4;T;LIMA;LIMA;SAN MARTIN DE PORRES;LIMA/LIMA/SAN MARTIN DE PORRES;LIMA / LIMA / SAN MARTIN DE PORRES;JIRON PASCO 3124;;;
2734;MI UNIVERSO;4;T;LIMA;LIMA;SAN MARTIN DE PORRES;LIMA/LIMA/SAN MARTIN DE PORRES;LIMA / LIMA / SAN MARTIN DE PORRES;JIRON PINAR DEL RIO 2615;;;
2735;DOMINGO SAVIO DE SAN MARTIN I;4;T;LIMA;LIMA;SAN MARTIN DE PORRES;LIMA/LIMA/SAN MARTIN DE PORRES;LIMA / LIMA / SAN MARTIN DE PORRES;CALLE CESAR VALLEJO 3650;;;
2736;SEÑOR DE LA MISERICORDIA;4;T;LIMA;HUARAL;HUARAL;LIMA/HUARAL/HUARAL;LIMA / HUARAL / HUARAL;AVENIDA CIRCUNVALACION NORTE S/N;;;
2737;MI AMIGO JESUS;4;T;LIMA;LIMA;PUENTE PIEDRA;LIMA/LIMA/PUENTE PIEDRA;LIMA / LIMA / PUENTE PIEDRA;AVENIDA ANCON S/N MZ B LOTE 38;;;
2738;ISAAC NEWTON DE INDEPENDENCIA;4;T;LIMA;LIMA;PUENTE PIEDRA;LIMA/LIMA/PUENTE PIEDRA;LIMA / LIMA / PUENTE PIEDRA;MZ C LOTE 1;;;
2739;JEAN PIAGET;4;T;LIMA;HUARAL;CHANCAY;LIMA/HUARAL/CHANCAY;LIMA / HUARAL / CHANCAY;JIRON LOS ROSALES S/N;;;
2740;EL NAZARENO;4;T;LAMBAYEQUE;CHICLAYO;CHICLAYO;LAMBAYEQUE/CHICLAYO/CHICLAYO;LAMBAYEQUE / CHICLAYO / CHICLAYO;AVENIDA LUIS GONZALES 1094;;;
2741;PERUANO ESPAÑOL INTERMUNDO;4;T;LAMBAYEQUE;CHICLAYO;CHICLAYO;LAMBAYEQUE/CHICLAYO/CHICLAYO;LAMBAYEQUE / CHICLAYO / CHICLAYO;CALLE LORA Y CORDERO 753;;;
2742;ELIAS AGUIRRE;4;T;LIMA;LIMA;VILLA EL SALVADOR;LIMA/LIMA/VILLA EL SALVADOR;LIMA / LIMA / VILLA EL SALVADOR;MZ N LOTE 40;;;
2743;DIVINO CORAZON DE JESUS DE BARRANCA;4;T;LIMA;BARRANCA;BARRANCA;LIMA/BARRANCA/BARRANCA;LIMA / BARRANCA / BARRANCA;JIRON CASTILLA 487, 489 Y 491;;;
2744;EL BUEN PASTOR;4;T;TACNA;TACNA;TACNA;TACNA/TACNA/TACNA;TACNA / TACNA / TACNA;CALLE ALTO DE LIMA 1783;;;
2745;SAN JOSE DE NAZARET;4;T;TACNA;TACNA;TACNA;TACNA/TACNA/TACNA;TACNA / TACNA / TACNA;MZ B LOTE 02;;;
2746;LA ANUNCIATA;4;T;LAMBAYEQUE;CHICLAYO;JOSE LEONARDO ORTIZ;LAMBAYEQUE/CHICLAYO/JOSE LEONARDO ORTIZ;LAMBAYEQUE / CHICLAYO / JOSE LEONARDO ORTIZ;AVENIDA BALTA Y OVELISCO S/N;;;
2747;VIRGEN DEL CARMEN;4;T;LIMA;LIMA;SANTA ANITA;LIMA/LIMA/SANTA ANITA;LIMA / LIMA / SANTA ANITA;ALAMEDA MZ H LOTE 62;;;
2748;REMAR;4;T;LIMA;LIMA;LIMA;LIMA/LIMA/LIMA;LIMA / LIMA / LIMA;JIRON CAMANA 963;;;
2749;SANTA ANA;4;T;LIMA;LIMA;SAN JUAN DE MIRAFLORES;LIMA/LIMA/SAN JUAN DE MIRAFLORES;LIMA / LIMA / SAN JUAN DE MIRAFLORES;AVENIDA MIGUEL IGLESIAS MZ G LOTE 5;;;
2750;TALENTOS;4;T;JUNIN;YAULI;LA OROYA;JUNIN/YAULI/LA OROYA;JUNIN / YAULI / LA OROYA;FRANCISCO BOLOGNESI MZ N LOTE 8;;;
2751;CIENTIFICO MATEMATICO CIRCULO GALOIS;4;T;LIMA;LIMA;ATE;LIMA/LIMA/ATE;LIMA / LIMA / ATE;CALLE 7 MZ B LOTE 1;;;
2752;GENES II;4;T;LIMA;LIMA;COMAS;LIMA/LIMA/COMAS;LIMA / LIMA / COMAS;MZ H LOTE 35;;;
2753;SAN AGUSTIN;4;T;ICA;PISCO;PISCO;ICA/PISCO/PISCO;ICA / PISCO / PISCO;AVENIDA SAN MARTIN 140;;;
2754;NUESTRA SEÑORA DE MONSERRAT DE LOS OLIVOS;4;T;LIMA;LIMA;LOS OLIVOS;LIMA/LIMA/LOS OLIVOS;LIMA / LIMA / LOS OLIVOS;MZ BBB2 LOTE 43;;;
2755;HERMES DE SOPHIA;4;T;LIMA;LIMA;SAN JUAN DE LURIGANCHO;LIMA/LIMA/SAN JUAN DE LURIGANCHO;LIMA / LIMA / SAN JUAN DE LURIGANCHO;JIRON LOS RUBIES 1975;;;
2756;SAN MIGUEL;4;T;LIMA;LIMA;SAN JUAN DE LURIGANCHO;LIMA/LIMA/SAN JUAN DE LURIGANCHO;LIMA / LIMA / SAN JUAN DE LURIGANCHO;SAN MIGUEL DE PALLANCHACRA - CAMPOY MZ 13 LOTE 17;;;
2757;IVAN PAVLOV;4;T;LIMA;LIMA;COMAS;LIMA/LIMA/COMAS;LIMA / LIMA / COMAS;JIRON TACNA 313;;;
2758;NUESTRA SEÑORA DE MONSERRAT DE COMAS;4;T;LIMA;LIMA;COMAS;LIMA/LIMA/COMAS;LIMA / LIMA / COMAS;CALLE 21 308;;;
2759;MAYOR PIP FELIX ROMAN TELLO ROJAS;4;T;LIMA;LIMA;SAN MARTIN DE PORRES;LIMA/LIMA/SAN MARTIN DE PORRES;LIMA / LIMA / SAN MARTIN DE PORRES;JIRON TORIBIO DE LUZURIAGA S/N MZ F LOTE 8-19;;;
2760;INNOVA SCHOOLS;4;T;LIMA;LIMA;LOS OLIVOS;LIMA/LIMA/LOS OLIVOS;LIMA / LIMA / LOS OLIVOS;CALLE JUSTO ARIAS MZ G LOTE 23;;;
2761;EL POVERELLO DE ASIS;4;T;LIMA;LIMA;RIMAC;LIMA/LIMA/RIMAC;LIMA / LIMA / RIMAC;CALLE PADRE YZAGUIRRE 153;;;
2762;DANTE ALIGHIERI;4;T;LIMA;LIMA;LIMA;LIMA/LIMA/LIMA;LIMA / LIMA / LIMA;AVENIDA PETIT THOUARS 1090;;;
2763;INGENIERIA;4;T;LIMA;LIMA;VILLA EL SALVADOR;LIMA/LIMA/VILLA EL SALVADOR;LIMA / LIMA / VILLA EL SALVADOR;MZ P LOTE 1 SECTOR 3;;;
2764;NIÑO JESUS;4;T;LIMA;LIMA;SAN JUAN DE MIRAFLORES;LIMA/LIMA/SAN JUAN DE MIRAFLORES;LIMA / LIMA / SAN JUAN DE MIRAFLORES;AVENIDA HERNANDO DE LAVALLE 325;;;
2765;INGENIERIA DE CARABAYLLO;4;T;LIMA;LIMA;CARABAYLLO;LIMA/LIMA/CARABAYLLO;LIMA / LIMA / CARABAYLLO;AVENIDA TUPAC AMARU 1085 MZ O LOTE 21, 22, 23;;;
2766;ENRIQUE GOMEZ MONTOYA;4;T;LIMA;LIMA;SAN LUIS;LIMA/LIMA/SAN LUIS;LIMA / LIMA / SAN LUIS;JIRON RIO PIURA 639;;;
2767;RAFAEL HOYOS RUBIO;4;T;LIMA;LIMA;LA VICTORIA;LIMA/LIMA/LA VICTORIA;LIMA / LIMA / LA VICTORIA;AVENIDA LAS AMERICAS 410;;;
2768;CIRO ALEGRIA;4;T;CALLAO;CALLAO;VENTANILLA;CALLAO/CALLAO/VENTANILLA;CALLAO / CALLAO / VENTANILLA (MI PERU);AVENIDA TRUJILLO MZ I13 LOTE LT 8, 22, 23;;;
2769;JEAN PIAGET;4;T;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;LIMA/LIMA/VILLA MARIA DEL TRIUNFO;LIMA / LIMA / VILLA MARIA DEL TRIUNFO;AVENIDA 9 DE DICIEMBRE 131 ZONA 3;;;
2770;LUMBRERAS DE SANTA ANITA;4;T;LIMA;LIMA;SANTA ANITA;LIMA/LIMA/SANTA ANITA;LIMA / LIMA / SANTA ANITA;AVENIDA FRANCISCO BOLOGNESI 1089;;;
2771;MARIA REICHE;4;T;LIMA;LIMA;LOS OLIVOS;LIMA/LIMA/LOS OLIVOS;LIMA / LIMA / LOS OLIVOS;JIRON LIBRA 1192;;;
2772;SAN IGNACIO DE LOYOLA;4;T;PUNO;PUNO;PUNO;PUNO/PUNO/PUNO;PUNO / PUNO / PUNO;JIRON J MORAL 110;;;
2773;ABELARDO GAMARRA;4;T;LA LIBERTAD;TRUJILLO;TRUJILLO;LA LIBERTAD/TRUJILLO/TRUJILLO;LA LIBERTAD / TRUJILLO / TRUJILLO;AVENIDA DEL EJERCITO 459;;;
2774;CASTILLO DEL REY;4;T;HUANUCO;HUANUCO;AMARILIS;HUANUCO/HUANUCO/AMARILIS;HUANUCO / HUANUCO / AMARILIS;PASAJE SANTA ELENA 100;;;
2775;SANTA ROSA DE LIMA;4;T;LIMA;BARRANCA;PARAMONGA;LIMA/BARRANCA/PARAMONGA;LIMA / BARRANCA / PARAMONGA;PROL COCHARCAS 24 MZ B LOTE 05;;;
2776;SACO OLIVEROS DE NUEVO SAN JUAN;4;T;LIMA;LIMA;SAN JUAN DE LURIGANCHO;LIMA/LIMA/SAN JUAN DE LURIGANCHO;LIMA / LIMA / SAN JUAN DE LURIGANCHO;JIRON LOS COCALENOS 801-806;;;
2777;CESAR VALLEJO;4;T;JUNIN;HUANCAYO;CHILCA;JUNIN/HUANCAYO/CHILCA;JUNIN / HUANCAYO / CHILCA;JIRON ARTERIAL 635;;;
2778;APOSTOL SAN PEDRO;4;T;LIMA;LIMA;SAN LUIS;LIMA/LIMA/SAN LUIS;LIMA / LIMA / SAN LUIS;AVENIDA GARCILASO DE LA VEGA 300;;;
2779;LOS ALAMOS;4;T;LIMA;LIMA;LURIGANCHO;LIMA/LIMA/LURIGANCHO;LIMA / LIMA / LURIGANCHO;CALLE 4 MZ I LOTE 44;;;
2780;GENERAL JOSE DE SAN MARTIN;4;T;AREQUIPA;AREQUIPA;AREQUIPA;AREQUIPA/AREQUIPA/AREQUIPA;AREQUIPA / AREQUIPA / AREQUIPA;CALLE GARCIA CALDERON 101-111;;;
2781;COOPERATIVO PANGOA;4;T;JUNIN;SATIPO;PANGOA;JUNIN/SATIPO/PANGOA;JUNIN / SATIPO / PANGOA;AVENIDA LOS CAFETALEROS S/N;;;
2782;JAVIER PEREZ DE CUELLAR;4;T;LIMA;LIMA;SAN MARTIN DE PORRES;LIMA/LIMA/SAN MARTIN DE PORRES;LIMA / LIMA / SAN MARTIN DE PORRES;AVENIDA PERU 3659;;;
2783;NUESTRA SEÑORA DEL SAGRADO CORAZON;4;T;LIMA;LIMA;SAN JUAN DE LURIGANCHO;LIMA/LIMA/SAN JUAN DE LURIGANCHO;LIMA / LIMA / SAN JUAN DE LURIGANCHO;CALLE LAS ANEMONAS 1401;;;
2784;VIRGEN DEL CARMEN;4;T;LIMA;LIMA;PACHACAMAC;LIMA/LIMA/PACHACAMAC;LIMA / LIMA / PACHACAMAC;AVENIDA VICTOR MALASQUEZ MZ I LOTE 2;;;
2785;RAUL PAREDES ESPINOZA;4;T;AYACUCHO;HUAMANGA;AYACUCHO;AYACUCHO/HUAMANGA/AYACUCHO;AYACUCHO / HUAMANGA / AYACUCHO;ALAMEDA ANDRES VIVANCO AMORIN 117;;;
2786;PITAGORAS SJL;4;T;LIMA;LIMA;SAN JUAN DE LURIGANCHO;LIMA/LIMA/SAN JUAN DE LURIGANCHO;LIMA / LIMA / SAN JUAN DE LURIGANCHO;AVENIDA AMPLIACION MZ I4 LOTE 35;;;
2787;CRUZ SACO DE UNIVERSITARIA;4;T;LIMA;LIMA;LOS OLIVOS;LIMA/LIMA/LOS OLIVOS;LIMA / LIMA / LOS OLIVOS;AVENIDA NARANJAL 851;;;
2788;SANTA ISABEL;4;T;AREQUIPA;CAMANA;CAMANA;AREQUIPA/CAMANA/CAMANA;AREQUIPA / CAMANA / CAMANA;JIRON 28 DE JULIO 734;;;
2789;BRUNO TRAVERSO DAMONTI;4;T;LIMA;LIMA;CHORRILLOS;LIMA/LIMA/CHORRILLOS;LIMA / LIMA / CHORRILLOS;JIRON CARLOS GIL 589;;;
2790;FELIPE GUAMAN POMA DE AYALA;4;T;LIMA;LIMA;SAN JUAN DE LURIGANCHO;LIMA/LIMA/SAN JUAN DE LURIGANCHO;LIMA / LIMA / SAN JUAN DE LURIGANCHO;AVENIDA SANTA ROSA 935;;;
2791;SISE;4;T;LIMA;LIMA;SAN JUAN DE LURIGANCHO;LIMA/LIMA/SAN JUAN DE LURIGANCHO;LIMA / LIMA / SAN JUAN DE LURIGANCHO;AVENIDA PROCERES DE LA INDEOENDENCIA 2674-2680;;;
2792;SAN JERONIMO;4;T;CALLAO;CALLAO;VENTANILLA;CALLAO/CALLAO/VENTANILLA;CALLAO / CALLAO / VENTANILLA;CALLE 6 MZ 21 LOTE 3;;;
2793;ALTO MAYO;4;T;SAN MARTIN;RIOJA;RIOJA;SAN MARTIN/RIOJA/RIOJA;SAN MARTIN / RIOJA / RIOJA;JIRON SANTO TORIBIO 1166;;;
2794;VIRGEN DEL CARMEN;4;T;SAN MARTIN;RIOJA;RIOJA;SAN MARTIN/RIOJA/RIOJA;SAN MARTIN / RIOJA / RIOJA;JIRON LIBERTAD 812;;;
2795;JAVIER PEREZ DE CUELLAR;4;T;LIMA;LIMA;VILLA EL SALVADOR;LIMA/LIMA/VILLA EL SALVADOR;LIMA / LIMA / VILLA EL SALVADOR;PARQUE INDUSTRIAL DE CONO SUR PARCELA 1 MZ A-1 LOTE 3;;;
2796;PANAMERICANO;4;T;LIMA;LIMA;LURIGANCHO;LIMA/LIMA/LURIGANCHO;LIMA / LIMA / LURIGANCHO;MZ I LOTE 1;;;
2797;EL AMERICANO;4;T;LIMA;LIMA;SAN MARTIN DE PORRES;LIMA/LIMA/SAN MARTIN DE PORRES;LIMA / LIMA / SAN MARTIN DE PORRES;MZ A LOTE 1-3 Y 27-3;;;
2798;MARIO VARGAS LLOSA;4;T;LAMBAYEQUE;CHICLAYO;CHICLAYO;LAMBAYEQUE/CHICLAYO/CHICLAYO;LAMBAYEQUE / CHICLAYO / CHICLAYO;CALLE TACNA 985;;;
2799;LEONARD EULER DE VALDIVIESO;4;T;LIMA;LIMA;ATE;LIMA/LIMA/ATE;LIMA / LIMA / ATE;AVENIDA MIGUEL GRAU 267;;;
2800;SAN ANTONIO DE PADUA;4;T;LIMA;LIMA;SAN JUAN DE LURIGANCHO;LIMA/LIMA/SAN JUAN DE LURIGANCHO;LIMA / LIMA / SAN JUAN DE LURIGANCHO;JIRON BARTOLOME HERRERA 4412;;;
2801;NUEVO AMANECER;4;T;LIMA;LIMA;SAN JUAN DE LURIGANCHO;LIMA/LIMA/SAN JUAN DE LURIGANCHO;LIMA / LIMA / SAN JUAN DE LURIGANCHO;HUASCAR MZ 161 LOTE 33-34;;;
2802;SAGRADO CORAZON;4;T;LIMA;LIMA;SAN JUAN DE LURIGANCHO;LIMA/LIMA/SAN JUAN DE LURIGANCHO;LIMA / LIMA / SAN JUAN DE LURIGANCHO;CALLE LOS DURAZNOS 251;;;
2803;FRANKLIN DELANO ROOSEVELT;4;T;LIMA;LIMA;COMAS;LIMA/LIMA/COMAS;LIMA / LIMA / COMAS;CALLE RIO CAPLINA 133 MZ F LOTE 36;;;
2804;AMERICA DE CHORRILLOS;4;T;LIMA;LIMA;CHORRILLOS;LIMA/LIMA/CHORRILLOS;LIMA / LIMA / CHORRILLOS;AVENIDA ALEJANDRO IGLESIAS 825;;;
2805;MATER ADMIRABILIS;4;T;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;LIMA/LIMA/VILLA MARIA DEL TRIUNFO;LIMA / LIMA / VILLA MARIA DEL TRIUNFO;AVENIDA LATINOAMERICANA 291 MZ 44 LOTE 27;;;
2806;CEBA - HONORIO DELGADO ESPINOZA;4;T;LIMA;LIMA;LIMA;LIMA/LIMA/LIMA;LIMA / LIMA / LIMA;AVENIDA TEODORO CARDENAS 176;;;
2807;UNIVISA;4;T;JUNIN;CHANCHAMAYO;PICHANAQUI;JUNIN/CHANCHAMAYO/PICHANAQUI;JUNIN / CHANCHAMAYO / PICHANAQUI;AVENIDA MARGINAL 532;;;
2808;HENDRIK ANTOON LORENTZ;4;T;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;LIMA/LIMA/VILLA MARIA DEL TRIUNFO;LIMA / LIMA / VILLA MARIA DEL TRIUNFO;PASAJE CHILETE 183;;;
2809;CRISTO REDENTOR;4;T;LIMA;HUARAL;HUARAL;LIMA/HUARAL/HUARAL;LIMA / HUARAL / HUARAL;CALLE LOS ANGELES 422;;;
2810;LA CANTUTA DE AREQUIPA;4;T;AREQUIPA;AREQUIPA;MIRAFLORES;AREQUIPA/AREQUIPA/MIRAFLORES;AREQUIPA / AREQUIPA / MIRAFLORES;CALLE ARICA 237;;;
2811;CEBA - DAVID WECHSLER;4;T;LIMA;LIMA;LIMA;LIMA/LIMA/LIMA;LIMA / LIMA / LIMA;CALLE CAÑETE 521;;;
2812;PROLOG;4;T;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;LIMA/LIMA/VILLA MARIA DEL TRIUNFO;LIMA / LIMA / VILLA MARIA DEL TRIUNFO;AVENIDA JOSE C. MARIATEGUI 528;;;
2813;SAN JOSE DE CLUNY;4;T;LIMA;LIMA;SAN MARTIN DE PORRES;LIMA/LIMA/SAN MARTIN DE PORRES;LIMA / LIMA / SAN MARTIN DE PORRES;MZ D LOTE 4;;;
2814;NTRA.SRA.DEL ROSARIO DE YAUCA;4;T;LIMA;LIMA;LA VICTORIA;LIMA/LIMA/LA VICTORIA;LIMA / LIMA / LA VICTORIA;AVENIDA 28 DE JULIO 3196;;;
2815;SAN GERARDO;4;T;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;LIMA/LIMA/VILLA MARIA DEL TRIUNFO;LIMA / LIMA / VILLA MARIA DEL TRIUNFO;JIRON AMAZONAS 933 MZ 207 LOTE 3;;;
2816;CIENCIAS;4;T;HUANUCO;HUANUCO;HUANUCO;HUANUCO/HUANUCO/HUANUCO;HUANUCO / HUANUCO / HUANUCO;JIRON HERMILIO VALDIZAN 769;;;
2817;LOS EMPRENDEDORES DE SAN JUAN;4;T;LIMA;LIMA;SAN JUAN DE LURIGANCHO;LIMA/LIMA/SAN JUAN DE LURIGANCHO;LIMA / LIMA / SAN JUAN DE LURIGANCHO;MZ W LOTE 09 SECTOR EL PEDREGAL;;;
2818;GRAN PASCAL;4;T;LIMA;LIMA;SAN JUAN DE LURIGANCHO;LIMA/LIMA/SAN JUAN DE LURIGANCHO;LIMA / LIMA / SAN JUAN DE LURIGANCHO;CALLE DIEZ MZ L LOTE 22-23;;;
2819;CRUZ SACO DE VISTA HERMOSA;4;T;LIMA;LIMA;SAN MARTIN DE PORRES;LIMA/LIMA/SAN MARTIN DE PORRES;LIMA / LIMA / SAN MARTIN DE PORRES;MZ A LOTE 42-43-4 ETAPA I;;;
