number;name;remote_id;source;image;;;;
2849;EL CARMEN;4;T;CAJAMARCA;;;;
2850;SACO OLIVEROS DE VILLA EL SALVADOR;4;T;LIMA;;;;
2851;NUESTRA SEÑORA DE LAS MERCEDES;4;T;LIMA;;;;
2852;SAN AGUSTIN;4;T;TUMBES;;;;
2853;MARIA DE LOS ANGELES;4;T;HUANUCO;;;;
2854;AL GORE;4;T;LIMA;;;;
2855;MARCELINO CHAMPAGNAT;4;T;JUNIN;;;;
2856;REDIMER JESUS DE VILLA;4;T;LIMA;;;;
2857;CRISTO REDENTOR;4;T;LIMA;;;;
2858;CAMINO A BELEN;4;T;LIMA;;;;
2859;PAMER ICA;4;T;ICA;;;;
2860;LOS NIÑOS DE MARIA;4;T;LIMA;;;;
2861;PAMER CAJAMARCA;4;T;CAJAMARCA;;;;
2862;CARMELITAS AMERICAN HIGH SCHOOL;4;T;LIMA;;;;
2863;ADVENTISTA DEL 7MO. DIA;4;T;AMAZONAS;;;;
2864;SANTA TERESITA DE JESUS;4;T;LIMA;;;;
2865;BERTOLT BRECHT;4;T;LAMBAYEQUE;;;;
2866;NUESTRA SEÑORA DE FATIMA;4;T;CALLAO;;;;
2867;BETA 3;4;T;LIMA;;;;
2868;CEBA - GRAN CORAZON DE JESUS;4;T;AREQUIPA;;;;
2869;SAN ANTONIO;4;T;LIMA;;;;
2870;CEBA SAN ANTONIO;4;T;LIMA;;;;
2871;SEÑOR DEL PERDON;4;T;SAN MARTIN;;;;
2872;SAN JUAN DE LOS JAZMINES;4;T;CALLAO;;;;
2873;INNOVA SCHOOLS - CARABAYLLO;4;T;LIMA;;;;
2874;FEDERICO VILLARREAL;4;T;LIMA;;;;
2875;HENRY FORD;4;T;AREQUIPA;;;;
2876;CORAZON DE MARIA;4;T;LIMA;;;;
2877;IDEAS;4;T;JUNIN;;;;
2878;SAN LUIS GONZAGA;4;T;LAMBAYEQUE;;;;
2879;SAN ISIDRO;4;T;LAMBAYEQUE;;;;
2880;VIRGEN DE FATIMA MILAGROSA;4;T;LIMA;;;;
2881;EL NAZARENO;4;T;LIMA;;;;
2882;SAN AGUSTIN DE OQUENDO;4;T;CALLAO;;;;
2883;MARIA MONTESSORI;4;T;CUSCO;;;;
2884;EL CARMELO DE MARIA;4;T;JUNIN;;;;
2885;JULIO CESAR TELLO DE OASIS;4;T;LIMA;;;;
2886;PROLOG DE VILLA EL SALVADOR;4;T;LIMA;;;;
2887;LORD BYRON;4;T;ICA;;;;
2888;TARPUY MODERNO;4;T;LIMA;;;;
2889;EXCELLENTIA;4;T;JUNIN;;;;
2890;INNOVA SCHOOLS;4;T;CALLAO;;;;
2891;UNICACHI;4;T;LIMA;;;;
2892;FARADAY;4;T;AREQUIPA;;;;
2893;SAINT CAMILAS SCHOOL;4;T;LIMA;;;;
2894;APOLONIUSS;4;T;LIMA;;;;
2895;LOBACHEVSKY;4;T;LIMA;;;;
2896;CASA ABIERTA DE NAZARETH;4;T;LIMA;;;;
2897;BERTOLT BRECHT;4;T;LIMA;;;;
2898;CORAZON DE CRISTO MORADO;4;T;LIMA;;;;
2899;SANTO TOMAS;4;T;LIMA;;;;
2900;INNOVA SCHOOL;4;T;LIMA;;;;
2901;DIVINO SALVADOR;4;T;AMAZONAS;;;;
2902;APOSTOL SANTIAGO;4;T;LIMA;;;;
2903;SANTA TERESA DE JESUS - SOPHIANUM;4;T;LIMA;;;;
2904;CEBA - MARCELINO MENENDEZ Y PELAYO;4;T;LIMA;;;;
2905;MONITOR HUASCAR;4;T;LIMA;;;;
2906;INNOVA SCHOOLS - VITARTE;4;T;LIMA;;;;
2907;INNOVA SCHOOLS - CAMPOY;4;T;LIMA;;;;
2908;COAR AMAZONAS;4;T;AMAZONAS;;;;
2909;COAR AREQUIPA;4;T;AREQUIPA;;;;
2910;COAR AYACUCHO;4;T;AYACUCHO;;;;
2911;COAR CUSCO;4;T;CUSCO;;;;
2912;COAR HUANCAVELICA;4;T;HUANCAVELICA;;;;
2913;COAR JUNIN;4;T;JUNIN;;;;
2914;COAR LA LIBERTAD;4;T;LA LIBERTAD;;;;
2915;COAR MOQUEGUA;4;T;MOQUEGUA;;;;
2916;COAR PASCO;4;T;PASCO;;;;
2917;COAR PIURA;4;T;PIURA;;;;
2918;COAR PUNO;4;T;PUNO;;;;
2919;COAR SAN MARTIN;4;T;SAN MARTIN;;;;
2920;COAR TACNA;4;T;TACNA;;;;
2921;COAR APURIMAC;4;T;APURIMAC;;;;
2922;COAR CAJAMARCA;4;T;CAJAMARCA;;;;
2923;COAR HUANUCO;4;T;HUANUCO;;;;
2924;COAR ICA;4;T;ICA;;;;
2925;COAR LAMBAYEQUE;4;T;LAMBAYEQUE;;;;
2926;COAR LORETO;4;T;LORETO;;;;
2927;COAR MADRE DE DIOS;4;T;MADRE DE DIOS;;;;
2928;COAR UCAYALI;4;T;UCAYALI;;;;
2929;EUROAMERICAN COLLEGE;2;R;LIMA;;;;
2930;SAINT GEORGE SCHOOL;1;P;;;;;
2931;34225 ALEXANDER VON HUMBOLT;4;T;PASCO;;;;
2932;ANGELO PATRI DEL DIVINO NIÑO JESUS;4;T;LIMA;;;;
2933;AVANT GARD COLLEGE;4;T;LIMA;;;;
2934;BALDOR;4;T;LIMA;;;;
2935;INYARI;4;T;LIMA;;;;
2936;DIVINO NIÑO DE PRAGA;4;T;LIMA;;;;
2937;INGENIERIA II;4;T;LIMA;;;;
2938;MATEMATICO PASCUAL SACO;4;T;LIMA;;;;
2939;SAN IGNACIO;4;T;LIMA;;;;
2940;22 DE ABRIL;4;T;JUNIN;;;;
2941;ALEJANDRO ROSALES TORRES;4;T;JUNIN;;;;
2942;ALEXANDER VON HUMBOLDT;4;T;LIMA;;;;
2943;AMERICAN CHILDREN HIGH SCHOOL;4;T;LIMA;;;;
2944;AMERICANO MIRAFLORES;4;T;LIMA;;;;
2945;ANA MARIA KAN;4;T;LIMA;;;;
2946;APU TORRECHAYOC;4;T;CUSCO;;;;
2947;NIÑO GENIO;4;T;LIMA;;;;
2948;PRISMA;4;T;ICA;;;;
2949;ALIPIO PONCE VASQUEZ;4;T;LIMA;;;;
2950;CESAR ABRAHAM VALLEJO;4;T;AYACUCHO;;;;
2951;CESAR ABRAHAM VALLEJO;4;T;LIMA;;;;
2952;CORAZON DE JESUS DE SANTA CLARA;4;T;LIMA;;;;
2953;CRISTO REY SALVADOR;4;T;LIMA;;;;
2954;CYBERNET;4;T;AYACUCHO;;;;
2955;EBENEZER;4;T;LIMA;;;;
2956;ELVIRA GARCIA GARCIA;4;T;LIMA;;;;
2957;ERICH KRAMM EX JOSE DE SAN MARTIN;4;T;LIMA;;;;
2958;EVARISTE GALOIS;4;T;CALLAO;;;;
2959;FRANCO PERUANO;4;T;LIMA;;;;
2960;HISPANO AMERICANO TRINI;4;T;LIMA;;;;
2961;INMACULADO CORAZON DE JESUS;4;T;LIMA;;;;
2962;INNOVA SCHOOLS - CHACLACAYO;4;T;LIMA;;;;
2963;INNOVA SCHOOLS;4;T;ICA;;;;
2964;INNOVA SCHOOLS SURCO - AMBROSIO;4;T;LIMA;;;;
2965;INSPIRATION SCHOOLE;4;T;CAJAMARCA;;;;
2966;ADDES;4;T;LIMA;;;;
2967;ELIEL;4;T;LIMA;;;;
2968;JAVIER PEREZ DE CUELLAR;4;T;JUNIN;;;;
2969;JEAN PIAGET;4;T;LIMA;;;;
2970;JESUS DE NAZARETH;4;T;LIMA;;;;
2971;JOSE CARLOS MARIATEGUI - PUENTE PIEDRA;4;T;LIMA;;;;
2972;JUAN MEJIA BACA;4;T;LAMBAYEQUE;;;;
2973;KAROL WOJTYLA;4;T;LIMA;;;;
2974;LA MERCED;4;T;CUSCO;;;;
2975;LATINO;4;T;JUNIN;;;;
2976;LATINOAMERICA;4;T;LIMA;;;;
2977;LEADERSHIP SCHOOL;4;T;LIMA;;;;
2978;LA INMACULADA CONCEPCION;4;T;LIMA;;;;
2979;MI DULCE JESUS;4;T;LIMA;;;;
2980;PAMER;4;T;AREQUIPA;;;;
2981;REINA DE LA PAZ;4;T;LIMA;;;;
2982;PATRON SAN ISIDRO DE SANTA ANITA;4;T;LIMA;;;;
2983;PERUANO SUIZO;4;T;LIMA;;;;
2984;SAGRADO CORAZON DE JESUS;4;T;CUSCO;;;;
2985;SAN JUAN BOSCO;4;T;AYACUCHO;;;;
2986;SAN FRANCISCO;4;T;LIMA;;;;
2987;SAN JOSE MARELLO;4;T;ANCASH;;;;
2988;SAN JOSE OBRERO;4;T;ANCASH;;;;
2989;SANTA MARIA DE NAZARET;4;T;LIMA;;;;
2990;ALTERNATIVO TALENTOS;4;T;CALLAO;;;;
2991;UNION DE LOS NUEVOS INTELIGENTES;4;T;CUSCO;;;;
2992;VICTOR ANDRES BELAUNDE;4;T;JUNIN;;;;
2993;VILLA ALEGRE;4;T;LIMA;;;;
2994;CEBA - EL BUEN SEMBRADOR;4;T;LIMA;;;;
2995;CEBA - CRISTO REY SALVADOR;4;T;LIMA;;;;
2996;CEBA - SAN AGUSTÍN;4;T;LIMA;;;;
2997;FLORES;4;T;LIMA;;;;
2998;ERIK ERICKSON;4;T;LIMA;;;;
2999;0086 JOSE MARIA ARGUEDAS;4;T;LIMA;;;;
3000;MADRE MARIA TERESA;4;T;LA LIBERTAD;;;;
3001;CRISTO REY HUARAZ;4;T;ANCASH;;;;
3002;EL BUEN PASTOR;4;T;LIMA;;;;
3003;CRISTO AMIGO;4;T;LIMA;;;;
3004;REINA DE LOS ANGELES;4;T;LIMA;;;;
3005;TRILCE;4;T;ANCASH;;;;
3006;CIBERT UNI DE VITARTE;4;T;LIMA;;;;
3007;SAN VICENTE DE PAUL SCHOOL II;4;T;LIMA;;;;
3008;BERTOLT BRECHT;4;T;LIMA;;;;
3009;CEBA - ANDRES BELLO;4;T;AREQUIPA;;;;
3010;CEBA - CRUZ SACO;4;T;LIMA;;;;
3011;CEBA - DEL IPEC;4;T;CALLAO;;;;
3012;CEBA - SAN IGNACIO DE LOYOLA;4;T;LAMBAYEQUE;;;;
3013;CRISTO REY DE VILLA;4;T;LIMA;;;;
3014;DANNY MITTERRAND;4;T;PUNO;;;;
3015;DISCOVERY SIGLO XXI;4;T;AYACUCHO;;;;
3016;DIVINO MAESTRO;3;S;LIMA;;;;
3017;EL ALBA;4;T;LIMA;;;;
3018;EL MUNDO NUEVO DE VILLA;4;T;LIMA;;;;
3019;EXCELENTI;4;T;JUNIN;;;;
3020;FUTURA SCHOOLS CERRO COLORADO;4;T;AREQUIPA;;;;
3021;GOTTFRIED WILHELM LEIBNIZ;4;T;LIMA;;;;
3022;JESUS AMADO;4;T;LIMA;;;;
3023;LOBACHEVSKI;4;T;AYACUCHO;;;;
3024;LUMBRERA;4;T;LIMA;;;;
3025;MIGUEL ANGEL;4;T;LIMA;;;;
3026;NICOLAS COPERNICO;4;T;LIMA;;;;
3027;REINO UNIDO BRITANICO;4;T;LIMA;;;;
3028;SACO OLIVEROS DE CHACLACAYO;4;T;LIMA;;;;
3029;SAN ANTONIO ABAD;4;T;LIMA;;;;
3030;TECHNOLOGY SCHOOLS DE TAHUANTINSUYO;4;T;LIMA;;;;
3031;7054;4;T;LIMA;;;;
3032;0053 SAN VICENTE DE PAUL;4;T;LIMA;;;;
3033;0137 MIGUEL GRAU SEMINARIO;4;T;LIMA;;;;
3034;072 SAN MARTIN DE PORRES;4;T;LIMA;;;;
3035;1070 MELITON CARVAJAL;4;T;LIMA;;;;
3036;1204 VILLA JARDIN;4;T;LIMA;;;;
3037;1235 UNION LATINOAMERICANA;4;T;LIMA;;;;
3038;1256 ALFONSO UGARTE;4;T;LIMA;;;;
3039;1264 JUAN ANDRES VIVANCO AMORIN;4;T;LIMA;;;;
3040;1278 MIXTO LA MOLINA;4;T;LIMA;;;;
3041;16081 SEÑOR DE HUAMANTANGA;4;T;CAJAMARCA;;;;
3042;2003 LIBERTADOR JOSE DE SAN MARTIN;4;T;LIMA;;;;
3043;6039 FERNANDO CARBAJAL SEGURA;4;T;LIMA;;;;
3044;6047 JOSE MARIA ARGUEDAS;4;T;LIMA;;;;
3045;6050 JUANA ALARCO DE DAMMERT;4;T;LIMA;;;;
3046;6053 SAGRADO CORAZON;4;T;LIMA;;;;
3047;6082 LOS PROCERES;4;T;LIMA;;;;
3048;6097 MATEO PUMACAHUA;4;T;LIMA;;;;
3049;7089 ROMEO LUNA VICTORIA;4;T;LIMA;;;;
3050;ABEL TORO CONTRERAS;4;T;LA LIBERTAD;;;;
3051;ALBERTO PALLETE;4;T;PIURA;;;;
3052;CEBA - 2084 TROMPETEROS;4;T;LIMA;;;;
3053;CRL. INF. JUAN VALER SANDOVAL;4;T;JUNIN;;;;
3054;EDELMIRA DEL PANDO;4;T;LIMA;;;;
3055;ESTHER FESTINI DE RAMOS OCAMPO;4;T;LIMA;;;;
3056;FEDERICO VILLAREAL;4;T;LIMA;;;;
3057;JESUS SACRAMENTADO;4;T;LIMA;;;;
3058;JULIO CESAR ESCOBAR;4;T;LIMA;;;;
3059;LICEO NAVAL CAPITAN DE NAVIO JUAN FANNING GARCIA;4;T;LIMA;;;;
3060;NUESTRA SEÑORA DE LA SABIDURIA;4;T;LIMA;;;;
3061;SAN FELIPE;4;T;LIMA;;;;
3062;TORIBIO RODRIGUEZ DE MENDOZA;4;T;AMAZONAS;;;;
3063;VIRGEN ASUNTA;4;T;AMAZONAS;;;;
3064;VIRGEN DOLOROSA;4;T;SAN MARTIN;;;;
3065;VIRGO POTENS;4;T;LIMA;;;;
3066;MATEMATICO CATOLICO SAN JUAN;4;T;LIMA;;;;
3067;NUESTRA SEÑORA DEL CARMEN;4;T;ICA;;;;
3068;TRENTO;4;T;LIMA;;;;
3069;CEBA SAN AGUSTÍN DE SURCO;3;S;LIMA;;;;
3070;SAINT JOHN'S PRIVATE SCHOOL;4;T;LIMA;;;;
3071;CIRCULO INGENIERIA SCHOOL;4;T;LIMA;;;;
3072;SAN CRISTOBAL DE MONTEROSA;4;T;LIMA;;;;
3073;CESAR VALLEJO DE LA RIVERA NORTE;4;T;LIMA;;;;
3074;MARIA MEDALLA MILAGROSA;4;T;LIMA;;;;
3075;COLEGIO MAYOR SISTEMA SAN MARCOS;4;T;LIMA;;;;
3076;ALFAGROUP;4;T;LIMA;;;;
3077;INNOVA SCHOOLS - PURUCHUCO;4;T;LIMA;;;;
3078;BERNE;4;T;LIMA;;;;
3079;CIRCULO INGENIERIA - HUANDOY;4;T;LIMA;;;;
3080;INNOVA SCHOOLS - SANTO TORIBIO;4;T;LIMA;;;;
3081;BRIGHAM YOUNG SCHOOL;4;T;LIMA;;;;
3082;COLEGIO DE CIENCIAS CRAMER;4;T;JUNIN;;;;
3083;GERMAN CARO RIOS;4;T;LIMA;;;;
3084;GABRIEL MORENO;4;T;LIMA;;;;
3085;FRANCISCA DIEZ CANSECO DE CASTILLA;4;T;LIMA;;;;
3086;CEBA - DANIEL ALCIDES CARRION;4;T;LIMA;;;;
3087;SAN IGNACIO SCHOOL;4;T;LIMA;;;;
3088;FERNANDO STHAL;4;T;LIMA;;;;
3089;SAN JERONIMO;4;T;AREQUIPA;;;;
3090;SAGRADO CORAZON;4;T;AREQUIPA;;;;
3091;WEZ COLLEGE;4;T;CAJAMARCA;;;;
3092;SANTA ANA;4;T;TACNA;;;;
3093;CIENCIAS Y HUMANIDADES;4;T;JUNIN;;;;
3094;SANTA MARIA REYNA;4;T;LAMBAYEQUE;;;;
3095;SOR ANA DE LOS ALAMOS;4;T;LIMA;;;;
3096;INTERNACIONAL ELIM;4;T;LIMA;;;;
3097;MARIA REYNA;4;T;LIMA;;;;
3098;SOR MARIA DE LOS ANGELES;4;T;LIMA;;;;
3099;AMAZONAS;4;T;LORETO;;;;
3100;SEÑOR DE LA MISERICORDIA;4;T;LIMA;;;;
3101;MUNDIAL;4;T;JUNIN;;;;
3102;CLAPER;4;T;LIMA;;;;
3103;JOHN NASH HIGH SCHOOL;4;T;LIMA;;;;
3104;RUBEN DARIO;4;T;LIMA;;;;
3105;ROSA DEL DIVINO JESUS;4;T;ICA;;;;
3106;VIRGEN MARIA;4;T;LIMA;;;;
3107;INGENIEROS DE LUCUMOS;4;T;LIMA;;;;
3108;CEBA - SAN ANTONIO S.A.C.;4;T;LIMA;;;;
3109;WINNER SCHOOL;4;T;LIMA;;;;
3110;GARCILASO DE LA VEGA DE CARABAYLLO;4;T;LIMA;;;;
3111;JUAN DE LA CRUZ VASQUEZ VIGO;4;T;LIMA;;;;
3112;GUSTAVO ADOLFO BECQUER I;4;T;LIMA;;;;
3113;GLORIOSO MARISCAL CACERES;4;T;LIMA;;;;
3114;NUESTRA SEÑORA DE MONTSERRAT DE GAMARRA;4;T;LIMA;;;;
3115;MARVISTA;4;T;PIURA;;;;
3116;DIVINO NIÑO JESUS;4;T;PIURA;;;;
3117;TECHNOLOGY SCHOOLS DEL RETABLO I;4;T;LIMA;;;;
3118;SANTA ROSA DE HUACHIPA;4;T;LIMA;;;;
3119;CEBA - BENJAMIN FRANKLIN;4;T;LIMA;;;;
3120;CIENCIAS;4;T;LIMA;;;;
3121;SAN CARLOS DE PALAO;4;T;LIMA;;;;
3122;SAN IGNACIO DE IQUITOS;4;T;LORETO;;;;
3123;SANTIAGO APOSTOL;4;T;LIMA;;;;
3124;EL PINAR;4;T;ANCASH;;;;
3125;D'UNI;4;T;HUANCAVELICA;;;;
3126;ALBERT EINSTEIN;4;T;AYACUCHO;;;;
3127;SAN FRANCISCO DE ASIS;4;T;LIMA;;;;
3128;NUEVO HORIZONTE;4;T;JUNIN;;;;
3129;SELECCION A DE ATE;4;T;LIMA;;;;
3130;SACO OLIVEROS DE LOS OLIVOS;4;T;LIMA;;;;
3131;SAN LUIS GONZAGA;4;T;CALLAO;;;;
3132;BLAS PASCAL;4;T;AREQUIPA;;;;
3133;PAMER ZARATE;4;T;LIMA;;;;
3134;SANTA MARIA DE LOS SAGRADOS CORAZONES;4;T;LIMA;;;;
3135;SAN MARTIN DE PORRES - PERU;4;T;LIMA;;;;
3136;PEAD UNIDOS;4;T;LIMA;;;;
3137;TRIOLET;4;T;LIMA;;;;
3138;CEBA - RICARDO PALMA;4;T;LIMA;;;;
3139;SACO OLIVEROS DE PRO;4;T;LIMA;;;;
3140;SAN SEBASTIAN DE LIMA NORTE;4;T;LIMA;;;;
3141;GOLEMAN HIGH SCHOOL;4;T;ANCASH;;;;
3142;ISAAC NEWTON TUMBES S.A.C.;4;T;TUMBES;;;;
3143;NIÑO JESUCITO;4;T;LIMA;;;;
3144;PAMER CHICLAYO;4;T;LAMBAYEQUE;;;;
3145;CESAR VALLEJO;4;T;LIMA;;;;
3146;INNOVA SCHOOLS - HUACHO;4;T;LIMA;;;;
3147;BAUTISTA DE LA PASCANA;4;T;LIMA;;;;
3148;MI JARDIN ABC;4;T;LIMA;;;;
3149;LAS ORQUIDEAS;4;T;LIMA;;;;
3150;RICARDO PALMA;4;T;CAJAMARCA;;;;
3151;MARTIN LUTHER KING;4;T;LIMA;;;;
3152;HONORES OQUENDO;4;T;CALLAO;;;;
3153;GRAN PACIFICADOR LINUS PAULING;4;T;AREQUIPA;;;;
3154;HERALDOS DEL SABER;4;T;LIMA;;;;
3155;AMERICA;4;T;LIMA;;;;
